id;english;french
1259;Peach, dehydrated (low moisture), sulphured, uncooked;Pêche, déshydratée (faible en humidité), sulfurée, non cuite;;
1260;Peach, dehydrated (low moisture), sulphured, cooked;Pêche, déshydratée (faible en humidité), sulfurée, cuite;;
1261;Peach, dried halves, sulphured, uncooked;Pêche, moitié, séchée, sulfurée, non cuite;;
1262;Peach, dried halves, sulphured, cooked, no added sugar;Pêche, moitié, séchée, sulfurée, cuite, sans sucre ajouté;;
1263;Peach, dried halves, sulphured, cooked, added sugar;Pêche, moitié, séchée, sulfurée, cuite, sucre ajouté;;
1264;Peach, frozen sliced, sweetened;Pêche, congelée, tranchée, sucrée;;
1265;Peach nectar, canned;Pêche, nectar, conserve;;
1266;Pear, canned halves, juice pack, solids and liquid;Poire, moitié, conserve, dans du jus, solides et liquide;;
1267;Pear, canned, halves, extra light syrup pack, solids and liquid;Poire, moitié, conserve, dans du sirop extra léger, solides et liquide;;
1268;Pear, canned halves, heavy syrup pack, solids and liquid;Poire, moitié, conserve, dans du sirop épais, solides et liquide;;
1269;Pear, canned halves, extra heavy syrup pack, solids and liquid;Poire, moitié, conserve, dans du sirop extra épais, solides et liquide;;
1270;Pear, dried halves, sulphured, uncooked;Poire, moitié, séchée, sulfurée, non cuite;;
1271;Pear, dried halves, sulphured, cooked, no added sugar;Poire, moitié, séchée, sulfurée, cuite, sans sucre ajouté;;
1272;Pear, dried halves, sulphured, cooked, added sugar;Poire, moitié, séchée, sulfurée, cuite, sucre ajouté;;
1273;Pear nectar, canned;Poire, nectar, conserve;;
1274;Persimmon, japanese, raw;Kaki (diospyros kaki), cru;;
1275;Persimmon, japanese, dried;Kaki, séché;;
1276;Persimmon, native, raw;Kaki, plaquemine (diospyros virginiana), crue;;
1277;Pineapple, frozen chunks, sweetened;Ananas, en morceaux, congelés, sucrés;;
1278;Pineapple juice, canned, added vitamin C;Ananas, jus, conserve, vitamine C ajoutée;;
1279;Pineapple juice, frozen concentrate, undiluted;Ananas, jus, concentré, congelé, non dilué;;
1280;Pineapple juice, frozen concentrate, diluted;Ananas, jus, concentré, congelé, dilué;;
1281;Pitanga, raw;Pitanga, (cerise de surinam), crue;;
1282;Plantain, raw;Plantain (banane des antilles), cru;;
1283;Plantain, cooked;Plantain, cuit;;
1284;Plum, canned, purple, water pack, solids and liquid;Prune, pourpre, conserve, dans l'eau, solides et liquide;;
1285;Plum, canned, purple, juice pack, solids and liquid;Prune, pourpre, conserve, dans du jus, solides et liquide;;
1286;Plum, canned, purple, heavy syrup pack, solids and liquid;Prune, pourpre, conserve, dans du sirop épais, solides et liquide;;
1287;Plum, canned, purple, extra heavy syrup pack, solids and liquid;Prune, pourpre, conserve, dans du sirop très épais, solides et liquide;;
1288;Pomegranate, raw;Grenade, crue;;
1289;Prickly pear, raw;Figue de barbarie, crue;;
1290;Prune, canned, heavy syrup pack, solids and liquid;Pruneau, conserve, dans du sirop épais, solides et liquide;;
1291;Prune, dehydrated (low moisture), uncooked;Pruneau, déshydraté (faible en humidité), non cuit;;
1292;Prune, dehydrated (low moisture), cooked;Pruneau, déshydraté (faible en humidité), cuit;;
1293;Prune, dried, cooked, added sugar;Pruneau, séché, cuit, sucre ajouté;;
1294;Prune juice, canned;Pruneau, jus, conserve;;
1295;Pummelo, raw;Pomélo, cru;;
1296;Quince, raw;Coing, cru;;
1297;Raspberry, canned, heavy syrup pack, solids and liquid;Framboise, conserve, dans du sirop épais, solides et liquide;;
1298;Raspberry, frozen, sweetened;Framboise, congelée, sucrée;;
1299;Rhubarb, frozen, uncooked;Rhubarbe, congelée, non cuite;;
1300;Rhubarb, frozen, cooked, added sugar;Rhubarbe, congelée, cuite, sucre ajouté;;
1301;Roselle, raw;Roselle, cru;;
1302;Rose-apple, raw;Jambose (pommes de rose), crue;;
1303;Sapodilla, raw;Sapotille, crue;;
1304;Sapote, raw;Sapote, cru;;
1305;Soursop, raw;Cachiman épineux, (corrossol épineux), cru;;
1306;Strawberry, canned, heavy syrup pack, solids and liquid;Fraise, conserve, dans du sirop épais, solides et liquide;;
1307;Strawberry, frozen, sweetened, whole;Fraise, congelée, sucrée, entière;;
1308;Strawberry, frozen, sweetened, sliced;Fraise, congelée, sucrée, tranchée;;
1309;Sugar-apple, raw;Pomme cannelle, crue;;
1310;Tamarind, raw;Tamarin, cru;;
1311;Fruit salad, tropical (pineapple, red and yellow papaya), canned, heavy syrup pack, solids and liquid;Fruits tropicaux, salade (ananas, papaye rouge et jaune), conserve, dans du sirop épais, solides et liquide;;
1312;Watermelon, raw;Melon d'eau (pasteque), cru;;
1313;Feijoa, raw;Feijoa, cru;;
1314;Pear, asian, raw;Poire, asiatique, crue;;
1315;Apricot nectar, canned;Abricot, nectar, conserve;;
1316;Apple, raw, with skin;Pomme, crue, avec pelure;;
1317;Apple, raw, without skin;Pomme, crue, sans pelure;;
1318;Apple, raw, without skin, sliced, cooked, boiled;Pomme, crue, sans pelure, tranchée, cuite, bouillie;;
1319;Apple, canned, sweetened, sliced, unheated;Pomme, conserve, sucrée, tranchée, non chauffée;;
1320;Applesauce, canned, unsweetened;Pomme, purée, conserve, non sucrée;;
1321;Applesauce, canned, sweetened;Pomme, en purée, conserve, sucrée;;
1322;Apricots, dehydrated (low moisture), sulphured, uncooked;Abricot, déshydraté (faible en humidité), sulfuré, non cuit;;
1323;Apricot, dehydrated (low moisture), sulphured, cooked;Abricot, déshydraté (faible en humidité), sulfuré, cuit;;
1324;Banana, raw;Banane, crue;;
1325;Blueberry, raw;Bleuet, cru;;
1326;Blueberry, frozen, unsweetened;Bleuet, congelé, non sucré;;
1327;Cherry, sour, red, canned, light syrup pack, solids and liquid;Cerise sure, rouge, conserve, dans du sirop léger, solides et liquide;;
1328;Cherry, sweet, canned, light syrup pack;Cerise sucrée (guigne), conserve, dans du sirop léger;;
1329;Currant, red and white, raw;Groseille (gadelle), rouge et blanche, crue;;
1330;Date, domestic, natural and dry;Datte, domestique, naturelle et séchée;;
1331;Fig, raw;Figue, crue;;
1332;Fruit salad (peach, pear, apricot, pineapple, cherry), canned, juice pack, solids and liquid;Fruits, salade (pêches, poires, abricots, ananas, cerises), conserve, jus, solides et liquide;;
1333;Fruit salad (peach, pear, apricot, pineapple, cherry), canned, light syrup pack, solids and liquid;Fruits, salade (pêches, poires, abricots, ananas, cerises), conserve, dans du sirop léger, solides et liquide;;
1334;Grapefruit, pink, red or white, all areas, raw;Pamplemousse, rose, rouge ou blanc, toutes régions, cru;;
1335;Grapefruit, white, all areas, raw;Pamplemousse, blanc, toutes régions, cru;;
1336;Grapefruit juice, canned, without added sugar;Pamplemousse, jus, conserve, sans sucre ajouté;;
1337;Grapefruit juice, frozen concentrate, diluted;Pamplemousse, jus, concentré, congelé, dilué;;
1338;Grape, red or green (European type, such as Thompson seedless), adherent skin, raw;Raisin, rouge ou vert (Type Européen, comme Thompson sans graines), peau adhérente, cru;;
1339;Grape juice, frozen concentrate, sugar and vitamin C added, undiluted;Raisin, jus, concentré, congelé, sucre et vitamine C ajoutés, non dilué;;
1340;Grape juice, frozen concentrate, sugar and vitamin C added, diluted;Raisin, jus, concentré, congelé, sucre et vitamine C ajoutés, dilué;;
1341;Melon, cantaloupe, raw;Melon, cantaloup, cru;;
1342;Orange, all commercial varieties, raw;Orange, toutes variétés commerciales, crue;;
1343;Orange juice, canned;Orange, jus, conserve;;
1344;Orange juice, frozen concentrate, undiluted;Orange, jus, concentré, congelé, non dilué;;
1345;Orange juice, frozen concentrate, diluted;Orange, jus, concentré, congelé, dilué;;
1346;Tangerine (mandarin), canned, juice pack, solids and liquid;Tangerine (mandarine), conserve, dans du jus, solides et liquides;;
1347;Tangerine (mandarin), canned, light syrup pack, solids and liquid;Tangerine (mandarine), conserve, dans du sirop léger, solides et liquide;;
1348;Peach, raw;Pêche, crue;;
1349;Peach, canned halves or slices, water pack, solids and liquid;Pêche, moitié ou tranchée, conserve, dans l'eau, solides et liquide;;
1350;Peach, canned halves or slices, light syrup pack, solids and liquid;Pêche, moitié ou tranchée, conserve, dans du sirop léger, solides et liquide;;
1351;Pear, raw, with skin;Poire, crue, avec pelure;;
1352;Pear, canned halves, water pack, solids and liquid;Poire, moitié, conserve, dans l'eau, solides et liquide;;
1353;Pear, canned halves, light syrup pack, solids and liquid;Poire, moitié, conserve, dans du sirop léger, solides et liquide;;
1354;Pineapple, raw;Ananas, cru;;
1355;Pineapple, canned, water pack, solids and liquid;Ananas, conserve, dans l'eau, solides et liquide;;
1356;Pineapple, canned, juice pack, solids and liquid;Ananas, conserve, dans du jus, solides et liquide;;
1357;Pineapple, canned, light syrup pack, solids and liquid;Ananas, conserve, dans du sirop léger, solides et liquide;;
1358;Pineapple, canned heavy syrup pack, solids and liquid;Ananas, conserve, dans du sirop épais, solides et liquide;;
1359;Pineapple, canned, extra heavy syrup pack, solids and liquid;Ananas, conserve, dans du sirop extra épais, solides et liquide;;
1360;Plum, raw;Prune, crue;;
1361;Plum, canned, purple, light syrup pack, solids and liquid;Prune, pourpre, conserve, dans du sirop léger, solides et liquide;;
1362;Prune, dried, uncooked;Pruneau, séché, non cuit;;
1363;Prune, dried, cooked, without added sugar;Pruneau, séché, cuit, sans sucre ajouté;;
1364;Raisin, golden seedless;Raisins secs, dorés, sans pépins;;
1365;Raisin, seedless (sultana);Raisins secs, sans pépin (sultana);;
1366;Raisin, seeded;Raisins secs, épépinés;;
1367;Raspberry, raw;Framboise, crue;;
1368;Rhubarb, raw;Rhubarbe, crue;;
1369;Strawberry, raw;Fraise, crue;;
1370;Strawberry, frozen, unsweetened;Fraise, congelée, non sucrée;;
1371;Haw, scarlet, meat and skin, raw;Cenelle, écarlate, viande et peau, crue;;
1372;Apple juice, canned or bottled, added vitamin C;Pomme, jus, conserve ou bouteille, vitamine C ajoutée;;
1373;Apple juice, frozen concentrate, undiluted, added vitamin C;Pomme, jus, concentré, congelé, non dilué, vitamine C ajoutée;;
1374;Apple juice, frozen concentrate, diluted, added vitamin C;Pomme, jus, concentré, congelé, dilué, vitamine C ajoutée;;
1375;Pork, carcass, lean and fat, raw;Porc, carcasse, maigre et gras, crue;;
1376;Pork, composite cuts, leg, loin and shoulder, lean, raw;Porc, coupes diverses, cuisse, longe et épaule, maigre, cru;;
1377;Pork, wholesale cuts, backfat, raw;Porc, morceau de gros, gras de dos, cru;;
1378;Pork, wholesale cuts, belly, raw;Porc, morceau de gros, flanc, cru;;
1379;Pork, separable fat, raw;Porc, gras séparable, cru;;
1380;Pork, separable fat, cooked;Porc, gras séparable, cuit;;
1381;Pork, leg, whole, lean and fat, raw;Porc, cuisse, entière, maigre et gras, cru;;
1382;Pork, leg, whole, lean and fat, roasted;Porc, cuisse, entière, maigre et gras, rôti;;
1383;Pork, leg, whole, lean, raw;Porc, cuisse, entière, maigre, cru;;
1384;Pork, leg, whole, lean, roasted;Porc, cuisse, entière, maigre, rôti;;
1385;Pork, leg, butt portion, lean and fat, raw;Porc, fesse, bout croupe, maigre et gras, cru;;
1386;Pork, leg, butt portion, lean and fat, roasted;Porc, fesse, bout croupe, maigre et gras, rôti;;
1387;Pork, leg, butt portion, lean, raw;Porc, fesse, bout croupe, maigre, cru;;
1388;Pork, leg, butt portion, lean, roasted;Porc, fesse, bout croupe, maigre, rôti;;
1389;Pork, leg, shank portion, lean and fat, raw;Porc, fesse, bout jarret, maigre et gras, cru;;
1390;Pork, leg, shank portion, lean and fat, roasted;Porc, fesse, bout jarret, maigre et gras, rôti;;
1391;Pork, leg, shank portion, lean, raw;Porc, fesse, bout jarret, maigre, cru;;
1392;Pork, leg, shank portion, lean, roasted;Porc, fesse, bout jarret, maigre, rôti;;
1393;Pork, loin, whole, lean and fat, raw;Porc, longe, entière, maigre et gras, cru;;
1394;Pork, loin, whole, lean and fat, braised;Porc, longe, entière, maigre et gras, braisé;;
1395;Pork, loin, whole, lean and fat, broiled;Porc, longe, entière, maigre et gras, grillé;;
1396;Pork, loin, whole, lean and fat, roasted;Porc, longe, entière, maigre et gras, rôti;;
1397;Pork, loin, whole, lean, raw;Porc, longe, entière, maigre, cru;;
1398;Pork, loin, whole, lean, braised;Porc, longe, entière, maigre, braisé;;
1399;Pork, loin, whole, lean, broiled;Porc, longe, entière, maigre, grillé;;
1400;Pork, loin, whole, lean, roasted;Porc, longe, entière, maigre, rôti;;
1401;Pork, loin, centre cut (centre chop), bone-in, lean and fat, raw;Porc, longe, milieu (côtelette centre), avec os, maigre et gras, cru;;
1402;Pork, loin, centre cut (centre chop), bone in, lean and fat, braised;Porc, longe, milieu, (côtelette centre), avec os, maigre et gras, braisé;;
1403;Pork, loin, centre cut (centre chop), bone-in, lean and fat, broiled;Porc, longe, milieu (côtelette centre), avec os, maigre et gras, grillé;;
1404;Pork, loin, centre cut (centre chop), bone-in, lean and fat, roasted;Porc, longe, milieu (côtelette centre), avec os, maigre et gras, rôti;;
1405;Pork, loin, centre cut (centre chop), bone-in, lean, raw;Porc, longe, milieu (côtelette centre), avec os, maigre, cru;;
1406;Pork, loin, centre cut (centre chop), bone-in, lean, braised;Porc, longe, milieu (côtelette centre), avec os, maigre, braisé;;
1407;Pork, loin, centre cut (centre chop), bone-in, lean, broiled;Porc, longe, milieu (côtelette centre), avec os, maigre, grillé;;
1408;Pork, loin, centre cut (centre chop), bone-in, lean, roasted;Porc, longe, milieu (côtelette centre), avec os, maigre, rôti;;
1409;Pork, loin, rib chop (rib end), bone-in, lean and fat, raw;Porc, longe, côtelette bout côte, avec os, maigre et gras, cru;;
1410;Pork, loin, rib chop (rib end), bone-in, lean and fat, braised;Porc, longe, côtelette bout côte, avec os, maigre et gras, braisé;;
1411;Pork, loin, rib chop (rib end), bone-in, lean and fat, broiled;Porc, longe, côtelette bout côte, avec os, maigre et gras, grillés;;
1412;Pork, loin, rib chop (rib end), bone-in, lean and fat, roasted;Porc, longe, côtelette bout côte, avec os, maigre et gras, rôti;;
1413;Pork,  loin, rib chop (rib end), bone-in, lean, raw;Porc, longe, côtelette bout côte, avec os, maigre, cru;;
1414;Pork, loin, rib chop (rib end), bone-in, lean, braised;Porc, longe, côtelette bout côte, avec os, maigre, braisé;;
1415;Pork,  loin, rib chop (rib end), bone-in, lean, broiled;Porc, longe, côtelette bout côte, avec os, maigre, grillé;;
1416;Pork, loin, rib chop (rib end), bone-in, lean, roasted;Porc, longe, côtelette bout côte, avec os, maigre, rôti;;
1417;Pork, loin, sirloin chop, bone-in, lean and fat, raw;Porc, longe, côtelette surlonge, avec os, maigre et gras, cru;;
1418;Pork, loin, sirloin chop, bone-in , lean and fat, braised;Porc, longe, côtelette surlonge, avec os, maigre et gras, braisé;;
1419;Pork, loin, sirloin chop, bone-in, lean and fat, broiled;Porc, longe, côtelette surlonge, avec os, maigre et gras, grillé;;
1420;Pork, loin, sirloin chop, bone-in, lean and fat, roasted;Porc, longe, côtelette surlonge, avec os, maigre et gras, rôti;;
1421;Pork, loin, sirloin chop, bone-in, lean, raw;Porc, longe, côtelette surlonge, avec os, maigre, cru;;
1422;Pork, loin, sirloin chop, bone-in, lean, braised;Porc, longe, côtelette surlonge, avec os, maigre, braisé;;
1423;Pork, loin, sirloin chop, bone-in, lean, broiled;Porc, longe, côtelette surlonge, avec os, maigre, grillé;;
1424;Pork, loin, sirloin chop, bone-in, lean, roasted;Porc, longe, côtelette surlonge, avec os, maigre, rôti;;
1425;Pork, loin, sirloin roast, boneless, lean and fat, roasted;Porc, longe, rôti de surlonge, désossé, maigre et gras, rôti;;
1426;Pork, loin, sirloin, roast, boneless, lean, roasted;Porc, longe, rôti de surlonge, désossé, maigre, rôti;;
1427;Pork, shoulder, whole, lean and fat, raw;Porc, épaule, entière, maigre et gras, cru;;
1428;Pork, shoulder, whole, lean and fat, roasted;Porc, épaule entière, maigre et gras, rôti;;
1429;Pork, shoulder, whole, lean, raw;Porc, épaule entière, maigre, cru;;
1430;Pork, shoulder, whole, lean, roasted;Porc, épaule entière, maigre, rôti;;
1431;Pork, shoulder, picnic (arm), lean and fat, raw;Porc, épaule, picnic, maigre et gras, cru;;
1432;Pork, shoulder, picnic (arm), lean and fat, braised;Porc, épaule, picnic, maigre et gras, braisé;;
1433;Pork, shoulder, picnic (arm), lean and fat, roasted;Porc, épaule, picnic, maigre et gras, rôti;;
1434;Pork, shoulder, picnic (arm), lean, raw;Porc, épaule, picnic, maigre, cru;;
1435;Pork, shoulder, picnic (arm), lean, braised;Porc, épaule, picnic, maigre, braisé;;
